ts,coin,state,pos_sz,pos_notional,withdrawable,equity,gross_spread_bps,net_spread_bps,skew_bps,position_ratio,volatility,mid_px,bid_sz,ask_sz,placed_buy_sz,placed_sell_sz
2026-06-21T03:24:39.432554054+00:00,PUMP,NORMAL,-4786.000000,7.052171,138.267196,131.217418,6.7866,6.7866,0.0000,0.0850,0.000000,0.001473,482370158.000000,524815237.000000,4071.937564,4042.513275
2026-06-21T03:24:50.156280720+00:00,PUMP,NORMAL,2038.000000,3.000955,128.213937,131.213873,6.7912,6.7912,0.0000,0.0390,0.000000,0.001472,472445679.000000,457117398.000000,4068.502169,4074.702886
2026-06-21T03:25:00.562965092+00:00,PUMP,NORMAL,8867.000000,13.047791,118.160142,131.203499,6.7912,6.7912,0.0000,0.1842,0.000000,0.001472,475846181.000000,448294459.000000,3936.500526,4074.702886
2026-06-21T03:25:10.766244568+00:00,PUMP,NORMAL,8867.000000,13.038924,118.160142,131.194632,6.8004,6.8004,0.0000,0.1839,0.000000,0.001471,475998138.000000,418938508.000000,3942.230165,4080.244815
2026-06-21T03:25:22.792899877+00:00,PUMP,NORMAL,2033.000000,2.989527,128.211449,131.201992,6.7958,6.7958,0.0000,0.0389,0.000000,0.001471,471552364.000000,428931586.000000,6785.509315,6795.786612
2026-06-21T03:25:34.585886677+00:00,PUMP,NORMAL,8867.000000,13.038924,118.157128,131.191618,6.8004,6.8004,0.0000,0.1839,0.000000,0.001471,471523887.000000,422738682.000000,6570.371873,6800.408024
2026-06-21T03:25:47.207958578+00:00,PUMP,NORMAL,8867.000000,13.030056,118.157128,131.191618,6.8004,6.8004,0.0000,0.1839,0.000000,0.001469,492120920.000000,454764849.000000,6570.371873,6800.408024
2026-06-21T03:25:57.356089232+00:00,PUMP,NORMAL,15705.000000,23.078497,108.103761,131.174406,6.8050,4.2941,2.5110,0.3558,0.000000,0.001469,490697804.000000,448293439.000000,5943.523661,6805.035726
2026-06-21T03:26:09.108565904+00:00,PUMP,NORMAL,15705.000000,23.078497,108.103761,131.174406,6.8050,4.2941,2.5110,0.3558,0.000000,0.001469,470920248.000000,445041607.000000,5943.523661,6805.035726
2026-06-21T03:26:20.254608182+00:00,PUMP,NORMAL,15705.000000,23.109908,108.103761,131.174406,6.8050,4.2941,2.5110,0.3558,0.000000,0.001472,438301390.000000,439234557.000000,5943.523661,6805.035726
2026-06-21T03:26:28.656965244+00:00,PUMP,NORMAL,8871.000000,13.053677,118.155068,131.213180,6.7958,6.7958,0.0000,0.1841,0.000000,0.001472,443326904.000000,464981175.000000,6565.378262,6795.786612
2026-06-21T03:26:39.959167214+00:00,PUMP,NORMAL,8871.000000,13.053677,118.155068,131.204309,6.7958,6.7958,0.0000,0.1841,0.000000,0.001472,443469196.000000,450527364.000000,6565.378262,6795.786612
2026-06-21T03:26:52.421387183+00:00,PUMP,NORMAL,15705.000000,23.062793,108.100747,131.187097,6.7958,4.2649,2.5309,0.3563,0.000000,0.001468,503354753.000000,430729857.000000,5933.053917,6795.786612
2026-06-21T03:27:04.676718346+00:00,PUMP,NORMAL,15705.000000,23.078497,108.100747,131.155687,6.8097,4.3081,2.5016,0.3556,0.000000,0.001469,493824045.000000,424083838.000000,5948.695920,6809.669731
2026-06-21T03:27:15.676523992+00:00,PUMP,NORMAL,8867.000000,13.038924,118.151100,131.185590,6.8050,6.8050,0.0000,0.1838,0.000000,0.001471,481622147.000000,456596631.000000,6575.132552,6805.035726
2026-06-21T03:27:25.866965657+00:00,PUMP,NORMAL,8867.000000,13.038924,118.151100,131.176723,6.8004,6.8004,0.0000,0.1839,0.000000,0.001471,466470059.000000,439718143.000000,6570.348400,6800.408024
2026-06-21T03:27:36.745976014+00:00,PUMP,NORMAL,2033.000000,2.991560,128.202407,131.192950,6.7958,6.7958,0.0000,0.0389,0.000000,0.001472,476282176.000000,422566876.000000,6785.507866,6795.786612
2026-06-21T03:27:47.000922462+00:00,PUMP,NORMAL,2033.000000,2.991560,128.202407,131.192950,6.7958,6.7958,0.0000,0.0389,0.000000,0.001472,480127098.000000,422558221.000000,6785.507866,6795.786612
2026-06-21T03:27:58.344569506+00:00,PUMP,NORMAL,2033.000000,2.993592,128.202407,131.192950,6.7958,6.7958,0.0000,0.0389,0.000000,0.001472,453256808.000000,453918504.000000,6785.507866,6795.786612
2026-06-21T03:28:08.577304502+00:00,PUMP,NORMAL,-4796.000000,7.052518,138.253188,131.193476,6.7912,6.7912,0.0000,0.0851,0.000000,0.001471,494953499.000000,430626567.000000,4074.702886,4045.169578
2026-06-21T03:28:17.576890678+00:00,PUMP,NORMAL,2038.000000,2.997898,128.198867,131.196765,6.8004,6.8004,0.0000,0.0390,0.000000,0.001471,496279143.000000,434759974.000000,4074.051063,4080.244815
2026-06-21T03:28:27.034890428+00:00,PUMP,NORMAL,2038.000000,2.996879,128.198867,131.194727,6.7958,6.7958,0.0000,0.0390,0.000000,0.001471,488298947.000000,432711812.000000,4071.274004,4077.471967
2026-06-21T03:28:35.600402262+00:00,PUMP,NORMAL,2038.000000,2.990765,128.198867,131.192689,6.8050,6.8050,0.0000,0.0389,0.000000,0.001468,477042406.000000,416372103.000000,4076.831897,4083.021436
2026-06-21T03:28:47.908276802+00:00,PUMP,NORMAL,8881.000000,13.032868,118.144993,131.182301,6.8143,6.8143,0.0000,0.1839,0.000000,0.001468,516027237.000000,411915205.000000,3950.382239,4088.586031
2026-06-21T03:28:58.779282320+00:00,PUMP,NORMAL,15733.000000,23.072444,108.091602,131.187646,6.8190,4.3101,2.5088,0.3558,0.000000,0.001466,597427574.000000,456474252.000000,3573.564542,4091.374020
2026-06-21T03:29:10.698559218+00:00,PUMP,NORMAL,15733.000000,23.056711,108.091602,131.156180,6.8236,4.3246,2.4991,0.3555,0.000000,0.001466,518226777.000000,422405938.000000,3576.709428,4094.165814
2026-06-21T03:29:23.385802895+00:00,PUMP,NORMAL,15733.000000,23.040979,108.091602,131.140447,6.8236,4.3246,2.4991,0.3555,0.000000,0.001465,498137402.000000,402529421.000000,3576.709428,4094.165814
2026-06-21T03:29:36.515902117+00:00,PUMP,NORMAL,15733.000000,23.025246,108.091602,131.108981,6.8283,4.3390,2.4893,0.3553,0.000000,0.001463,480260278.000000,453393983.000000,3579.858127,4096.961420
2026-06-21T03:29:47.633404081+00:00,PUMP,NORMAL,15733.000000,23.040979,108.091602,131.124714,6.8283,4.3390,2.4893,0.3553,0.000000,0.001465,477718040.000000,428385938.000000,3579.858127,4096.961420
2026-06-21T03:29:59.989660521+00:00,PUMP,NORMAL,15733.000000,23.025246,108.091602,131.124714,6.8329,4.3533,2.4796,0.3550,0.000000,0.001463,470121660.000000,467071337.000000,3583.010646,4099.760847
2026-06-21T03:30:10.654449243+00:00,PUMP,NORMAL,15733.000000,23.025246,108.091602,131.108981,6.8329,4.3533,2.4796,0.3550,0.000000,0.001463,468037925.000000,477675379.000000,3583.010646,4099.760847
2026-06-21T03:30:21.783705891+00:00,PUMP,NORMAL,15733.000000,23.009512,108.091602,131.108981,6.8376,4.3677,2.4699,0.3548,0.000000,0.001463,483025806.000000,413876434.000000,3586.166993,4102.564103
2026-06-21T03:30:34.449255418+00:00,PUMP,NORMAL,8867.000000,12.994589,118.141919,131.114340,6.8329,6.8329,0.0000,0.1831,0.000000,0.001466,441903513.000000,476508232.000000,3962.360810,4099.760847
2026-06-21T03:30:44.974747087+00:00,PUMP,NORMAL,8867.000000,12.985722,118.141919,131.123207,13.6519,13.6519,0.0000,0.1833,0.000000,0.001465,466449981.000000,414130718.000000,3958.022276,4095.563140
2026-06-21T03:30:57.348420794+00:00,PUMP,NORMAL,8867.000000,12.994589,118.141919,131.132074,6.8283,6.8283,0.0000,0.1832,0.000000,0.001466,473478839.000000,450368207.000000,3959.467498,4096.961420
2026-06-21T03:31:06.950583758+00:00,PUMP,NORMAL,8867.000000,12.967987,118.141919,131.123207,6.8283,6.8283,0.0000,0.1832,0.000000,0.001463,444153172.000000,438223199.000000,3959.467498,4096.961420
2026-06-21T03:31:17.003952313+00:00,PUMP,NORMAL,15733.000000,22.978047,108.088588,131.074501,6.8423,4.3816,2.4606,0.3546,0.000000,0.001460,559848474.000000,473568999.000000,3589.298397,4105.371194
2026-06-21T03:31:28.675564456+00:00,PUMP,NORMAL,15733.000000,23.025246,108.088588,131.058768,6.8470,4.3960,2.4510,0.3543,0.000000,0.001463,464483440.000000,430640435.000000,3592.462444,4108.182129
2026-06-21T03:31:38.567496598+00:00,PUMP,NORMAL,8862.000000,12.996123,118.139354,131.113322,6.8283,6.8283,0.0000,0.1831,0.000000,0.001466,421580691.000000,460128272.000000,6599.360922,6828.269034
2026-06-21T03:31:48.069181037+00:00,PUMP,NORMAL,8862.000000,12.987261,118.139354,131.131046,6.8190,6.8190,0.0000,0.1833,0.000000,0.001466,394493627.000000,434559549.000000,6589.735979,6818.956700
2026-06-21T03:31:57.344831027+00:00,PUMP,NORMAL,8862.000000,12.978399,118.139354,131.122184,6.8236,6.8236,0.0000,0.1832,0.000000,0.001465,459265004.000000,413168998.000000,6594.545273,6823.609690
2026-06-21T03:32:06.379835521+00:00,PUMP,NORMAL,8862.000000,12.987261,118.139354,131.113322,6.8236,6.8236,0.0000,0.1832,0.000000,0.001466,457681109.000000,417671858.000000,6594.545273,6823.609690
2026-06-21T03:32:18.442125835+00:00,PUMP,NORMAL,8862.000000,12.996123,118.139354,131.122184,6.8236,6.8236,0.0000,0.1832,0.000000,0.001466,433210673.000000,461705880.000000,6594.545273,6823.609690
2026-06-21T03:32:27.983261808+00:00,PUMP,NORMAL,2005.000000,2.940332,128.190209,131.129539,6.8190,6.8190,0.0000,0.0382,0.000000,0.001466,453875004.000000,440960121.000000,6808.991211,6818.956700
2026-06-21T03:32:41.008492382+00:00,PUMP,NORMAL,-4847.000000,7.112973,138.240586,131.130037,6.8143,6.8143,0.0000,0.0858,0.000000,0.001468,491717933.000000,423698789.000000,4088.586031,4058.518223
2026-06-21T03:32:52.684373974+00:00,PUMP,NORMAL,2005.000000,2.944342,128.187195,131.128530,6.8190,6.8190,0.0000,0.0382,0.000000,0.001468,467380363.000000,475756556.000000,4085.394445,4091.374020
2026-06-21T03:33:01.084407650+00:00,PUMP,NORMAL,-4843.000000,7.111946,138.238552,131.129028,6.8097,6.8097,0.0000,0.0857,0.000000,0.001468,459867210.000000,455695880.000000,4085.801839,4055.762298
2026-06-21T03:33:12.851700290+00:00,PUMP,NORMAL,-4843.000000,7.111946,138.238552,131.129028,6.8097,6.8097,0.0000,0.0857,0.000000,0.001468,485170506.000000,437980635.000000,4085.801839,4055.762298
2026-06-21T03:33:25.698309283+00:00,PUMP,NORMAL,-4843.000000,7.111946,138.238552,131.129028,6.8097,6.8097,0.0000,0.0857,0.000000,0.001468,474602150.000000,432798252.000000,4085.801839,4055.762298
2026-06-21T03:33:36.943042846+00:00,PUMP,NORMAL,-4843.000000,7.116788,138.238552,131.129028,6.8097,6.8097,0.0000,0.0857,0.000000,0.001469,455892817.000000,449244711.000000,4085.801839,4055.762298
2026-06-21T03:33:48.232036204+00:00,PUMP,NORMAL,-11686.000000,17.184263,148.289412,131.110992,6.8050,6.8050,0.0000,0.1930,0.000000,0.001471,395034818.000000,479509176.000000,4083.021436,3930.921224
2026-06-21T03:33:57.223391711+00:00,PUMP,NORMAL,-11686.000000,17.195949,148.289412,131.099306,6.8004,6.8004,0.0000,0.1931,0.000000,0.001472,397296498.000000,470855855.000000,4080.244815,3928.041099
2026-06-21T03:34:07.972359319+00:00,PUMP,NORMAL,-11686.000000,17.184263,148.289412,131.099306,6.7958,6.7958,0.0000,0.1933,0.000000,0.001471,496167974.000000,490653455.000000,4077.471967,3925.164746
2026-06-21T03:34:16.464790239+00:00,PUMP,NORMAL,-11686.000000,17.184263,148.289412,131.110992,6.8004,6.8004,0.0000,0.1931,0.000000,0.001471,495515409.000000,486752243.000000,4080.244815,3928.041099
2026-06-21T03:34:26.858897627+00:00,PUMP,NORMAL,-18520.000000,27.233660,158.340719,131.116319,6.8004,6.2211,0.5793,0.2867,0.000000,0.001471,496796168.000000,486078840.000000,4080.244815,3744.962599
2026-06-21T03:34:35.229552662+00:00,PUMP,NORMAL,-18520.000000,27.233660,158.340719,131.116319,6.8004,6.2211,0.5793,0.2867,0.000000,0.001471,496415021.000000,486210221.000000,4080.244815,3744.962599
2026-06-21T03:34:45.935532398+00:00,PUMP,NORMAL,-18520.000000,27.233660,158.340719,131.116319,6.8004,6.2211,0.5793,0.2867,0.000000,0.001471,496391828.000000,486319160.000000,4080.244815,3744.962599
2026-06-21T03:34:57.044358344+00:00,PUMP,NORMAL,-18520.000000,27.233660,158.340719,131.116319,6.8004,6.2211,0.5793,0.2867,0.000000,0.001471,495298749.000000,486323450.000000,4080.244815,3744.962599
2026-06-21T03:35:08.451884069+00:00,PUMP,NORMAL,-18516.000000,27.209262,158.338659,131.120139,6.8004,6.2221,0.5783,0.2866,0.000000,0.001469,477553791.000000,460604255.000000,4080.244815,3745.098693
2026-06-21T03:35:17.487737955+00:00,PUMP,NORMAL,-18516.000000,27.209262,158.338659,131.138655,6.8050,6.2300,0.5750,0.2864,0.000000,0.001469,483701275.000000,451993320.000000,4083.021436,3748.103228
2026-06-21T03:35:28.367296047+00:00,PUMP,NORMAL,-18516.000000,27.190746,158.338659,131.138655,6.8050,6.2300,0.5750,0.2864,0.000000,0.001468,486240782.000000,429352629.000000,4083.021436,3748.103228
2026-06-21T03:35:36.798293403+00:00,PUMP,NORMAL,-11673.000000,17.141800,148.284785,131.137148,6.8097,6.8097,0.0000,0.1927,0.000000,0.001468,484644370.000000,436358636.000000,4085.801839,3934.133654
2026-06-21T03:35:47.835940086+00:00,PUMP,NORMAL,-11673.000000,17.153473,148.284785,131.148821,6.8097,6.8097,0.0000,0.1927,0.000000,0.001469,485616087.000000,471019827.000000,4085.801839,3934.133654
2026-06-21T03:35:58.433155770+00:00,PUMP,NORMAL,-18511.000000,27.164893,158.332134,131.157986,6.8143,6.2468,0.5675,0.2859,0.000000,0.001468,479924565.000000,425230693.000000,6814.310051,6257.127843
2026-06-21T03:36:09.109971637+00:00,PUMP,NORMAL,-18511.000000,27.146381,158.332134,131.176497,6.8143,6.2468,0.5675,0.2859,0.000000,0.001466,486038106.000000,437576527.000000,6814.310051,6257.127843
2026-06-21T03:36:19.490202219+00:00,PUMP,NORMAL,-11659.000000,17.086264,148.278743,131.186649,6.8236,6.8236,0.0000,0.1921,0.000000,0.001466,444916064.000000,400301475.000000,6823.609690,6571.930020
2026-06-21T03:36:32.145136656+00:00,PUMP,NORMAL,-4797.000000,7.025207,138.224406,131.196801,6.8236,6.8236,0.0000,0.0848,0.000000,0.001465,471487574.000000,394173758.000000,6823.609690,6774.580660
2026-06-21T03:36:40.799908528+00:00,PUMP,NORMAL,-4797.000000,7.039598,138.224406,131.196801,6.8236,6.8236,0.0000,0.0848,0.000000,0.001468,484936263.000000,432762297.000000,6823.609690,6774.580660
2026-06-21T03:36:49.287147720+00:00,PUMP,NORMAL,-11654.000000,17.113899,148.275261,131.178843,6.8143,6.8143,0.0000,0.1922,0.000000,0.001468,419649431.000000,470812701.000000,6814.310051,6562.491198
2026-06-21T03:37:01.151552315+00:00,PUMP,NORMAL,-11654.000000,17.102245,148.275261,131.178843,6.8143,6.8143,0.0000,0.1922,0.000000,0.001468,471753815.000000,415821696.000000,6814.310051,6562.491198
2026-06-21T03:37:12.628504158+00:00,PUMP,NORMAL,-11654.000000,17.102245,148.275261,131.178843,6.8143,6.8143,0.0000,0.1922,0.000000,0.001468,472205017.000000,446030889.000000,6814.310051,6562.491198
2026-06-21T03:37:23.544814809+00:00,PUMP,NORMAL,-11654.000000,17.102245,148.275261,131.178843,6.8143,6.8143,0.0000,0.1922,0.000000,0.001468,479311713.000000,458956458.000000,6814.310051,6562.491198
2026-06-21T03:37:34.978580271+00:00,PUMP,NORMAL,-11654.000000,17.125553,148.275261,131.178843,6.8143,6.8143,0.0000,0.1922,0.000000,0.001469,417199693.000000,484019148.000000,6814.310051,6562.491198
2026-06-21T03:37:44.653714449+00:00,PUMP,NORMAL,-18502.000000,27.207191,158.326618,131.147180,6.8004,6.2254,0.5750,0.2864,0.000000,0.001471,396854886.000000,492701857.000000,6800.408024,6242.590683
2026-06-21T03:37:56.663137690+00:00,PUMP,NORMAL,-11664.000000,17.151912,148.273251,131.138835,6.8004,6.8004,0.0000,0.1928,0.000000,0.001471,410240181.000000,474223143.000000,6800.408024,6547.634298
2026-06-21T03:38:08.770891148+00:00,PUMP,NORMAL,-18498.000000,27.219807,158.324558,131.132498,6.8004,6.2263,0.5741,0.2863,0.000000,0.001472,438131933.000000,530259754.000000,6800.408024,6242.817340
2026-06-21T03:38:17.333912475+00:00,PUMP,NORMAL,-18498.000000,27.219807,158.324558,131.132498,6.7958,6.2185,0.5773,0.2865,0.000000,0.001472,438970823.000000,531477174.000000,6795.786612,6237.816743
2026-06-21T03:38:28.705629979+00:00,PUMP,NORMAL,-18498.000000,27.219807,158.324558,131.114000,6.7958,6.2185,0.5773,0.2865,0.000000,0.001472,458180429.000000,504324076.000000,6795.786612,6237.816743
2026-06-21T03:38:40.683705436+00:00,PUMP,NORMAL,-18498.000000,27.219807,158.324558,131.114000,6.7958,6.2185,0.5773,0.2865,0.000000,0.001472,481067367.000000,495313399.000000,6795.786612,6237.816743
2026-06-21T03:38:50.942698897+00:00,PUMP,NORMAL,-32156.000000,47.414022,178.426120,131.060332,6.7866,1.0180,5.7686,0.4426,0.000000,0.001475,378305877.000000,495736645.000000,6786.562606,0.000000
2026-06-21T03:38:55.895918371+00:00,PUMP,PASSIVE_UNWIND,-25336.000000,37.408604,168.368917,131.023653,6.7820,3.6686,3.1133,0.3698,0.000000,0.001476,392813558.000000,408028722.000000,6781.959986,0.000000
2026-06-21T03:56:31.101805554+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,508668363.000000,472059148.000000,6795.786612,6236.362817
2026-06-21T03:56:42.679709314+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,477963223.000000,460802277.000000,6795.786612,6236.362817
2026-06-21T03:56:54.143747751+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315285,131.052373,6.7866,6.1964,0.5901,0.2873,0.000000,0.001472,473850222.000000,472139187.000000,6786.562606,6226.378466
2026-06-21T03:57:04.906138737+00:00,PUMP,NORMAL,-18521.000000,27.290693,158.315285,131.052373,6.7866,6.1964,0.5901,0.2873,0.000000,0.001473,436416177.000000,514015256.000000,6786.562606,6226.378466
2026-06-21T03:57:16.361731402+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315285,131.052373,6.7912,6.2043,0.5868,0.2871,0.000000,0.001472,477637143.000000,464891028.000000,6791.171477,6231.367510
2026-06-21T03:57:27.850654778+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,501073614.000000,472976270.000000,6795.786612,6236.362817
2026-06-21T03:57:40.288329812+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,503216979.000000,466131624.000000,6795.786612,6236.362817
2026-06-21T03:57:51.243822381+00:00,PUMP,NORMAL,-18521.000000,27.262912,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,502342637.000000,467605932.000000,6795.786612,6236.362817
2026-06-21T03:58:03.000021504+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315285,131.052373,6.7912,6.2043,0.5868,0.2871,0.000000,0.001472,473882392.000000,458217049.000000,6791.171477,6231.367510
2026-06-21T03:58:12.646593801+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315285,131.052373,6.7912,6.2043,0.5868,0.2871,0.000000,0.001472,462317561.000000,461169268.000000,6791.171477,6231.367510
2026-06-21T03:58:21.488788848+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,495462425.000000,447686733.000000,6795.786612,6236.362817
2026-06-21T03:58:27.265354840+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,495369069.000000,447120902.000000,6795.786612,6236.362817
2026-06-21T03:58:32.781044979+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,495369069.000000,447278603.000000,6795.786612,6236.362817
2026-06-21T03:58:39.108177427+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,495473673.000000,447588070.000000,6795.786612,6236.362817
2026-06-21T03:58:45.310938125+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,497536321.000000,468221651.000000,6795.786612,6236.362817
2026-06-21T03:58:52.630695301+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,497559144.000000,468175158.000000,6795.786612,6236.362817
2026-06-21T03:58:58.298464195+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.052373,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,497714057.000000,468243586.000000,6795.786612,6236.362817
2026-06-21T03:59:06.582202420+00:00,PUMP,NORMAL,-18521.000000,27.235131,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001471,540179184.000000,482901798.000000,6795.786612,6236.362817
2026-06-21T03:59:17.735643476+00:00,PUMP,NORMAL,-18521.000000,27.235131,158.315285,131.089415,6.8004,6.2201,0.5803,0.2867,0.000000,0.001471,540459869.000000,480850713.000000,6800.408024,6241.364402
2026-06-21T03:59:27.345103535+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.089415,6.8004,6.2201,0.5803,0.2867,0.000000,0.001472,474518154.000000,495690708.000000,6800.408024,6241.364402
2026-06-21T03:59:38.037501382+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.089415,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,469546005.000000,505070488.000000,6795.786612,6236.362817
2026-06-21T03:59:49.447930640+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.089415,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,468235492.000000,497798758.000000,6795.786612,6236.362817
2026-06-21T04:00:01.158812526+00:00,PUMP,NORMAL,-18521.000000,27.253652,158.315285,131.070894,6.7958,6.2122,0.5836,0.2869,0.000000,0.001472,285056000.000000,311313005.000000,6795.786612,6236.362817
2026-06-21T04:00:13.838545341+00:00,PUMP,NORMAL,-18521.000000,27.272172,158.315625,131.071234,6.7912,6.2043,0.5868,0.2871,0.000000,0.001472,317966036.000000,392335554.000000,6791.171477,6231.369914
2026-06-21T04:00:56.992759203+00:00,PUMP,NORMAL,-32141.000000,47.472257,178.415731,130.975615,13.5410,5.8772,7.6637,0.4435,0.000000,0.001477,338028670.000000,421148354.000000,6770.480704,0.000000
2026-06-21T04:01:02.317278026+00:00,PUMP,PASSIVE_UNWIND,-25340.000000,37.439850,168.359330,130.932150,6.7682,3.6166,3.1516,0.3706,0.000000,0.001478,347962850.000000,404330051.000000,6768.189509,0.000000
2026-06-21T04:01:08.019153522+00:00,PUMP,PASSIVE_UNWIND,-18539.000000,27.391373,158.302929,130.920826,6.7682,6.1596,0.6086,0.2884,0.000000,0.001478,383429205.000000,413267593.000000,6768.189509,0.000000
2026-06-21T04:01:13.886696568+00:00,PUMP,PASSIVE_UNWIND,-11738.000000,17.331157,148.246528,130.921240,6.7728,6.7728,0.0000,0.1948,0.000000,0.001476,476753028.000000,457843915.000000,6772.773451,0.000000
2026-06-21T04:01:22.856229544+00:00,PUMP,NORMAL,-11738.000000,17.401585,148.246528,130.886026,6.7590,6.7590,0.0000,0.1952,0.000000,0.001482,433986617.000000,484637811.000000,6759.040216,0.000000
2026-06-21T04:01:29.782832828+00:00,PUMP,NORMAL,-11738.000000,17.383978,148.246528,130.874288,13.5044,13.5044,0.0000,0.1954,0.000000,0.001481,435730392.000000,491112518.000000,6752.194463,0.000000
2026-06-21T04:01:37.799049849+00:00,PUMP,NORMAL,-11738.000000,17.413323,148.246528,130.839074,6.7408,6.7408,0.0000,0.1958,0.000000,0.001484,398164363.000000,456756685.000000,6740.815639,0.000000
2026-06-21T04:01:46.763887311+00:00,PUMP,NORMAL,-11738.000000,17.425061,148.246528,130.839074,6.7363,6.7363,0.0000,0.1959,0.000000,0.001485,400325119.000000,492247730.000000,6736.274840,6477.753231
2026-06-21T04:01:56.675047335+00:00,PUMP,NORMAL,-11738.000000,17.448537,148.246528,130.815598,13.4590,13.4590,0.0000,0.1961,0.000000,0.001486,414443687.000000,495000664.000000,6729.475101,6470.692271
2026-06-21T04:02:08.474644477+00:00,PUMP,NORMAL,-18494.000000,27.491331,158.297949,130.797371,6.7272,6.1002,0.6270,0.2894,0.000000,0.001486,435674699.000000,401479532.000000,6727.211571,6163.608250
2026-06-21T04:02:19.819418588+00:00,PUMP,NORMAL,-11725.000000,17.394037,148.244477,130.844577,6.7408,6.7408,0.0000,0.1956,0.000000,0.001484,485772612.000000,434754578.000000,6740.815639,6483.032974
2026-06-21T04:02:32.082011764+00:00,PUMP,NORMAL,-11725.000000,17.394037,148.244477,130.856302,6.7408,6.7408,0.0000,0.1956,0.000000,0.001484,488506118.000000,456793654.000000,6740.815639,6483.032974
2026-06-21T04:02:45.433388595+00:00,PUMP,NORMAL,-11725.000000,17.382312,148.244477,130.856302,6.7363,6.7363,0.0000,0.1957,0.000000,0.001482,517736132.000000,472015468.000000,6736.274840,6478.318409
2026-06-21T04:02:57.621449580+00:00,PUMP,NORMAL,-4947.000000,7.333927,138.191196,130.864689,6.7454,6.7454,0.0000,0.0885,0.000000,0.001482,510912708.000000,458769010.000000,6745.362563,6692.589139
2026-06-21T04:03:08.164136151+00:00,PUMP,NORMAL,1840.000000,2.725960,128.138142,130.865022,6.7454,6.7454,0.0000,0.0355,0.000000,0.001481,512584255.000000,464868023.000000,6736.871325,0.000000
2026-06-21T04:03:15.992499516+00:00,PUMP,NORMAL,8627.000000,12.780900,118.085088,130.861675,6.7499,6.7499,0.0000,0.1804,0.000000,0.001481,512688744.000000,465858108.000000,6530.266927,0.000000
2026-06-21T04:03:24.079004452+00:00,PUMP,NORMAL,8627.000000,12.772274,118.085088,130.853048,6.7545,6.7545,0.0000,0.1803,0.000000,0.001481,515081579.000000,474724864.000000,6534.974401,0.000000
2026-06-21T04:03:31.311415874+00:00,PUMP,NORMAL,8627.000000,12.780900,118.085088,130.861675,6.7499,6.7499,0.0000,0.1804,0.000000,0.001481,523140586.000000,493938404.000000,6530.266927,0.000000
2026-06-21T04:03:37.616531065+00:00,PUMP,NORMAL,8627.000000,12.772274,118.085088,130.870302,6.7499,6.7499,0.0000,0.1804,0.000000,0.001481,509052993.000000,481319849.000000,6530.266927,0.000000
2026-06-21T04:03:46.745712764+00:00,PUMP,NORMAL,8627.000000,12.772274,118.085088,130.853048,6.7545,6.7545,0.0000,0.1803,0.000000,0.001481,509082358.000000,478915824.000000,6534.974401,0.000000
2026-06-21T04:03:55.647693542+00:00,PUMP,NORMAL,8627.000000,12.763647,118.085088,130.844421,6.7590,6.7590,0.0000,0.1801,0.000000,0.001479,500471028.000000,382979443.000000,6539.688039,0.000000
